USAF,WBAN,ObservationDate,TemperatureF,DewPointF,SeaLevelPressureMB,StationPressureMB,VisibilityFeet,MeanWindSpeedMPH,MaxWindSpeedMPH,MaxGustSpeedMPH,MaxTemperatureF,MinTemperatureF,PrecipitationInches
999999,14732,19480717,71.2,60.8,1017.7,1015.8,9.1,5.5,10.1,,75.0,66.9,99.99
999999,14732,19480718,76.4,68.7,1012.5,1010.5,4.2,7.0,14.0,,86.0,72.0,99.99
999999,14732,19480719,78.9,64.7,1012.8,1010.8,8.1,9.3,14.0,,86.0,72.0,99.99
999999,14732,19480720,75.6,64.1,1014.1,1011.9,7.0,7.6,31.1,,82.9,70.0,99.99
999999,14732,19480721,79.6,69.7,1009.7,1007.7,3.6,8.0,15.0,,90.0,72.0,0.0
999999,14732,19480722,75.4,64.9,1007.1,1005.1,8.9,8.9,15.9,,84.0,70.0,99.99
999999,14732,19480723,74.1,68.5,1008.9,1006.9,7.3,9.1,15.9,,80.1,70.0,99.99
999999,14732,19480724,75.1,62.5,1010.7,1008.7,10.7,10.2,18.1,,81.0,70.0,0.0
999999,14732,19480725,75.1,56.6,1015.2,1013.2,14.9,9.1,15.9,,82.0,66.9,0.0
999999,14732,19480726,76.6,58.7,1015.3,1013.3,9.9,12.2,15.9,,82.9,69.1,0.0
999999,14732,19480727,78.4,69.5,1013.4,1011.4,5.2,9.7,14.0,,87.1,73.0,99.99
999999,14732,19480728,81.8,69.1,1011.0,1008.9,6.2,10.7,15.9,,90.0,75.9,99.99
999999,14732,19480729,80.3,61.8,1014.3,1012.3,12.1,7.7,14.0,,88.0,72.0,0.0
999999,14732,19480730,80.5,70.0,1013.0,1010.9,4.6,7.4,13.0,,88.0,73.9,0.0
999999,14732,19480731,82.0,70.2,1008.4,1006.3,7.0,13.8,18.1,,86.0,79.0,99.99
999999,14732,19480801,74.0,68.0,1012.4,1010.5,4.1,7.7,15.9,,81.0,70.0,99.99
999999,14732,19480802,74.9,66.4,1016.7,1014.7,3.8,11.7,15.9,,84.9,68.0,0.0
999999,14732,19480803,72.4,66.5,1017.8,1015.8,5.1,8.0,13.0,,81.0,64.9,99.99
999999,14732,19480804,72.6,66.1,1013.8,1011.8,5.4,4.9,8.9,,77.0,69.1,99.99
999999,14732,19480805,70.4,64.6,1010.3,1008.3,5.5,10.5,17.1,,73.9,68.0,99.99
999999,14732,19480806,67.0,59.9,1008.8,1006.8,11.7,12.2,18.1,,73.9,63.0,0.0
999999,14732,19480807,69.1,52.5,1014.9,1012.8,12.6,11.3,15.9,,75.9,63.0,0.0
999999,14732,19480808,70.8,52.7,1016.5,1014.5,11.7,5.4,10.1,,80.1,63.0,0.0
999999,14732,19480809,72.4,58.0,1017.7,1015.7,9.2,5.4,12.0,,82.0,64.9,0.0
999999,14732,19480810,72.5,56.3,1020.5,1018.5,11.8,5.9,12.0,,80.1,64.0,0.0
999999,14732,19480811,72.3,59.6,1020.3,1018.3,6.0,7.1,17.1,,80.1,64.0,0.0
999999,14732,19480812,73.0,68.1,1013.9,1011.8,5.1,9.8,15.9,,78.1,70.0,99.99
999999,14732,19480813,75.4,67.6,1009.1,1007.1,4.6,7.7,15.9,,84.0,70.0,0.0
999999,14732,19480814,73.8,59.6,1009.4,1007.4,11.8,11.0,15.0,,82.0,66.9,0.0
999999,14732,19480815,75.2,58.8,1013.4,1011.4,14.5,9.8,15.0,,86.0,66.0,0.0
999999,14732,19480816,75.4,59.7,1015.9,1013.8,12.0,5.6,11.1,,82.9,68.0,0.0
999999,14732,19480817,70.9,62.7,1017.3,1015.2,10.1,8.3,15.0,,77.0,64.9,0.0
999999,14732,19480818,70.5,63.1,1016.9,1014.9,12.0,7.6,14.0,,75.9,64.9,0.0
999999,14732,19480819,70.2,65.0,1016.4,1014.4,11.6,7.7,13.0,,77.0,68.0,99.99
999999,14732,19480820,70.8,67.7,1017.4,1015.3,6.1,7.0,11.1,,73.0,70.0,99.99
999999,14732,19480821,72.7,62.7,1018.3,1016.3,12.1,7.8,12.0,,82.0,66.0,0.0
999999,14732,19480822,72.7,66.1,1021.2,1019.1,5.7,4.4,11.1,,81.0,68.0,99.99
999999,14732,19480823,73.7,64.7,1022.9,1020.9,3.5,3.5,8.0,,84.9,66.9,0.0
999999,14732,19480824,75.3,67.8,1021.1,1019.0,2.5,5.4,15.0,,82.9,70.0,0.0
999999,14732,19480825,81.5,70.4,1015.6,1013.6,2.9,11.1,15.9,,96.1,73.0,0.0
999999,14732,19480826,90.0,71.2,1016.0,1013.9,5.2,5.5,13.0,,102.9,80.1,0.0
999999,14732,19480827,89.4,68.0,1020.5,1018.4,8.3,5.6,12.0,,99.0,78.1,0.0
999999,14732,19480828,88.6,70.0,1020.1,1018.1,4.5,3.6,10.1,,99.0,80.1,0.0
999999,14732,19480829,88.4,69.5,1013.6,1011.6,8.0,10.8,21.0,,93.9,82.9,0.0
999999,14732,19480830,82.3,62.6,1012.6,1010.6,13.0,8.8,15.0,,89.1,77.0,0.0
999999,14732,19480831,74.6,60.6,1013.6,1011.6,12.2,13.5,19.0,,80.1,69.1,99.99
999999,14732,19480901,66.7,46.2,1019.7,1017.6,14.9,13.9,25.1,,77.0,57.9,0.0
999999,14732,19480902,69.8,49.6,1021.0,1019.0,11.0,5.8,10.1,,78.1,62.1,0.0
999999,14732,19480903,72.0,56.4,1019.6,1017.5,8.0,7.4,12.0,,80.1,66.0,0.0
999999,14732,19480904,72.0,62.7,1020.6,1018.5,8.7,5.7,11.1,,80.1,66.0,0.0
999999,14732,19480905,73.9,64.7,1023.8,1021.8,8.0,4.7,10.1,,82.9,68.0,0.0
999999,14732,19480906,73.8,63.4,1024.3,1022.4,8.3,5.4,10.1,,82.0,66.0,0.0
999999,14732,19480907,73.1,66.2,1019.5,1017.4,7.9,5.9,12.0,,82.0,68.0,0.0
999999,14732,19480908,74.3,67.2,1014.5,1012.5,5.2,5.7,10.1,,81.0,70.0,0.0
999999,14732,19480909,76.5,68.9,1011.1,1009.1,3.0,5.8,12.0,,87.1,70.0,0.0
999999,14732,19480910,69.8,61.4,1013.3,1011.3,7.6,8.9,15.0,,75.9,64.9,99.99
999999,14732,19480911,68.8,56.1,1015.2,1013.2,9.2,6.5,15.9,,79.0,64.0,0.0
999999,14732,19480912,73.3,59.8,1016.7,1014.6,6.6,10.0,15.9,,84.9,64.9,0.0
999999,14732,19480913,78.5,65.4,1018.0,1016.0,4.3,8.1,14.0,,87.1,70.0,0.0
999999,14732,19480914,76.7,58.7,1016.0,1013.9,10.9,14.0,22.9,,81.0,72.0,0.0
999999,14732,19480915,67.1,44.6,1022.9,1020.8,14.9,12.4,19.0,,75.0,59.0,0.0
999999,14732,19480916,63.5,42.8,1029.8,1027.8,14.8,11.4,17.1,,71.1,55.9,0.0
999999,14732,19480917,63.7,48.5,1031.8,1029.8,8.7,6.9,15.9,,72.0,57.9,0.0
999999,14732,19480918,72.3,60.2,1018.5,1016.5,5.4,15.2,21.0,,88.0,64.9,99.99
999999,14732,19480919,74.1,63.4,1012.7,1010.7,5.1,7.5,12.0,,84.0,70.0,99.99
999999,14732,19480920,73.7,66.6,1009.5,1007.5,2.6,8.0,15.9,,81.0,69.1,0.0
999999,14732,19480921,69.1,52.5,1008.4,1006.4,13.4,13.6,19.0,,79.0,62.1,0.0
999999,14732,19480922,60.2,39.5,1009.3,1007.3,14.9,10.8,17.1,,71.1,50.0,0.0
999999,14732,19480923,60.3,45.0,1008.8,1006.8,14.9,13.5,18.1,,70.0,52.0,0.0
999999,14732,19480924,60.2,44.5,1011.2,1009.2,14.8,16.9,19.0,,64.9,55.9,0.0
999999,14732,19480925,61.4,45.4,1021.8,1019.8,14.9,11.0,18.1,,72.0,55.9,0.0
999999,14732,19480926,62.4,49.5,1028.9,1026.9,12.1,7.3,14.0,,73.0,55.0,0.0
999999,14732,19480927,65.2,50.0,1028.4,1026.4,7.9,5.2,11.1,,81.0,57.0,0.0
999999,14732,19480928,68.9,52.1,1024.4,1022.4,6.8,5.7,12.0,,82.0,60.1,0.0
999999,14732,19480929,69.5,55.9,1022.7,1020.6,7.3,7.6,12.0,,78.1,63.0,0.0
999999,14732,19480930,67.4,63.0,1020.5,1018.5,3.7,5.7,11.1,,73.9,64.9,99.99
999999,14732,19481001,69.7,61.7,1014.7,1012.7,5.2,8.4,14.0,,78.1,63.0,99.99
999999,14732,19481002,69.9,56.9,1015.6,1013.6,7.0,11.0,15.9,,75.9,63.0,0.0
999999,14732,19481003,62.0,50.1,1022.7,1020.6,14.5,14.4,18.1,,72.0,55.9,0.0
999999,14732,19481004,53.3,33.2,1029.3,1027.3,14.9,15.1,21.0,,61.0,46.0,0.0
999999,14732,19481005,55.1,39.6,1024.3,1022.3,13.7,14.1,24.1,,57.9,51.1,99.99
999999,14732,19481006,58.4,42.0,1014.8,1012.8,14.8,22.2,28.9,,68.0,50.0,99.99
999999,14732,19481007,62.5,46.0,1016.1,1014.1,14.3,18.5,21.0,,68.0,59.0,0.0
999999,14732,19481008,62.5,57.6,1012.8,1010.8,6.3,12.2,19.0,,68.0,57.0,99.99
999999,14732,19481009,58.4,45.2,1009.4,1007.5,9.9,10.6,15.0,,63.0,53.1,0.0
999999,14732,19481010,60.3,46.7,1012.6,1010.6,6.8,12.6,22.9,,69.1,55.0,99.99
999999,14732,19481011,63.4,55.9,1015.0,1012.9,6.4,9.0,14.0,,64.9,60.1,99.99
999999,14732,19481012,62.8,49.7,1012.9,1010.9,7.9,9.0,15.9,,66.9,60.1,99.99
999999,14732,19481013,58.4,40.9,1011.0,1009.0,6.8,11.9,17.1,,64.0,52.0,0.0
999999,14732,19481014,55.3,41.2,1011.0,1009.0,9.3,13.6,20.0,,60.1,48.9,99.99
999999,14732,19481015,55.9,39.4,1019.0,1017.0,14.4,15.5,22.9,,62.1,51.1,0.0
999999,14732,19481016,56.1,42.2,1025.4,1023.4,8.0,7.7,15.9,,64.0,46.9,0.0
999999,14732,19481017,60.9,52.0,1018.8,1016.8,7.6,12.5,15.9,,70.0,55.0,0.0
999999,14732,19481018,49.9,43.6,1014.1,1012.1,9.3,16.6,24.1,,64.9,41.0,99.99
999999,14732,19481019,43.6,28.2,1018.9,1016.9,10.2,10.5,17.1,,51.1,37.9,0.0
999999,14732,19481020,47.7,37.0,1018.5,1016.5,5.9,8.0,15.9,,53.1,45.0,99.99
999999,14732,19481021,46.0,33.4,1029.0,1027.0,11.0,14.0,17.1,,57.0,39.9,0.0
999999,14732,19481022,47.4,33.6,1034.4,1032.4,10.6,11.3,15.9,,57.0,39.9,0.0
999999,14732,19481023,51.4,43.3,1029.8,1027.8,11.6,13.2,22.9,,55.9,46.9,99.99
999999,14732,19481024,50.2,43.5,1021.1,1019.1,11.9,24.1,33.0,,55.0,46.9,99.99
999999,14732,19481025,50.9,44.8,1015.7,1013.7,8.5,25.1,35.9,,53.1,48.0,99.99
999999,14732,19481026,55.9,42.8,1015.1,1013.1,13.4,23.4,30.1,,66.0,50.0,99.99
999999,14732,19481027,57.6,39.8,1020.6,1018.6,8.7,11.9,22.0,,66.9,48.9,0.0
999999,14732,19481028,54.7,44.1,1024.0,1022.0,5.2,7.9,15.9,,64.0,48.0,0.0
999999,14732,19481029,56.6,46.0,1022.7,1020.7,2.9,8.1,17.1,,66.0,50.0,0.0
999999,14732,19481030,54.0,40.0,1024.0,1022.0,6.8,7.7,13.0,,64.9,46.0,0.0
999999,14732,19481031,58.0,40.4,1020.5,1018.5,2.4,7.5,15.0,,70.0,48.9,0.0
999999,14732,19481101,56.6,48.4,1018.3,1016.2,3.5,10.6,18.1,,60.1,55.0,0.0
999999,14732,19481102,50.1,41.8,1027.9,1025.9,13.1,15.1,22.9,,55.0,45.0,0.0
999999,14732,19481103,50.1,44.2,1027.0,1025.0,10.9,14.1,19.0,,55.0,46.0,99.99
999999,14732,19481104,61.1,58.8,1017.1,1015.2,5.2,11.4,15.9,,64.0,55.9,99.99
999999,14732,19481105,61.4,58.7,1018.4,1016.4,2.7,5.8,8.9,,68.0,59.0,99.99
999999,14732,19481106,63.7,61.0,1017.0,1015.1,3.0,12.3,21.0,,71.1,60.1,0.0
999999,14732,19481107,60.6,49.2,1015.2,1013.2,10.5,15.3,22.0,,64.9,54.0,99.99
999999,14732,19481108,54.1,35.9,1028.6,1026.6,8.9,9.4,15.9,,60.1,48.9,0.0
999999,14732,19481109,55.0,50.2,1025.1,1023.0,4.1,6.7,12.0,,64.0,48.9,99.99
999999,14732,19481110,63.2,61.7,1014.5,1012.4,2.4,10.9,15.9,,66.9,61.0,99.99
999999,14732,19481111,51.4,36.4,1020.5,1018.4,12.9,15.2,22.9,,66.9,44.1,99.99
999999,14732,19481112,51.7,34.6,1028.8,1026.8,5.0,7.1,13.0,,57.0,46.9,0.0
999999,14732,19481113,53.0,43.3,1014.6,1012.6,6.7,11.6,25.1,,57.9,50.0,99.99
999999,14732,19481114,46.4,27.8,1018.0,1015.9,14.7,15.4,25.1,,52.0,39.9,0.0
999999,14732,19481115,49.4,33.7,1017.2,1015.1,5.9,11.6,19.0,,57.0,44.1,0.0
999999,14732,19481116,49.2,33.9,1023.3,1021.3,9.9,12.4,19.0,,55.0,44.1,0.0
999999,14732,19481117,53.8,44.3,1016.8,1014.8,5.8,9.8,15.9,,60.1,48.0,99.99
999999,14732,19481118,53.3,34.6,1023.1,1021.0,6.7,9.3,15.9,,63.0,46.0,0.0
999999,14732,19481119,51.2,46.3,1024.7,1022.6,4.0,8.3,20.0,,63.0,43.0,99.99
999999,14732,19481120,65.7,58.3,1007.6,1005.5,7.0,14.5,28.0,,73.0,61.0,99.99
999999,14732,19481121,52.5,36.2,1016.8,1014.8,11.1,12.7,19.0,,62.1,46.0,0.0
999999,14732,19481122,49.0,39.7,1020.3,1018.3,8.0,6.9,14.0,,52.0,45.0,99.99
999999,14732,19481123,50.2,42.3,1011.1,1009.1,7.5,9.9,18.1,,53.1,48.9,99.99
999999,14732,19481124,48.7,36.8,1011.6,1009.6,10.2,7.3,15.0,,55.0,45.0,99.99
999999,14732,19481125,47.2,32.9,1012.1,1010.1,12.0,14.4,22.0,,53.1,44.1,0.0
999999,14732,19481126,45.9,33.7,1020.5,1018.5,6.9,6.3,12.0,,54.0,37.9,0.0
999999,14732,19481127,54.6,44.8,1011.3,1009.3,7.8,13.0,22.9,,60.1,50.0,99.99
999999,14732,19481128,45.0,28.7,1020.7,1018.7,11.9,13.0,21.0,,54.0,41.0,0.0
999999,14732,19481129,40.4,34.4,1013.5,1011.5,9.6,18.8,28.9,,46.0,35.1,99.99
999999,14732,19481130,39.3,29.2,1022.2,1020.1,7.2,8.6,17.1,,45.0,35.1,0.0
999999,14732,19481201,44.2,33.4,1025.8,1023.8,3.4,7.8,17.1,,50.0,39.0,0.0
999999,14732,19481202,41.9,27.6,1030.7,1028.6,10.8,9.3,17.1,,46.9,36.0,0.0
999999,14732,19481203,46.0,37.3,1024.1,1022.1,2.8,6.6,10.1,,52.0,42.1,99.99
999999,14732,19481204,50.2,39.8,1016.2,1014.1,5.4,14.3,19.0,,55.0,46.9,99.99
999999,14732,19481205,48.5,34.1,1019.3,1017.2,8.9,10.4,15.9,,52.0,44.1,0.0
999999,14732,19481206,52.3,44.0,1012.4,1010.4,5.3,11.4,30.1,,57.0,48.9,99.99
999999,14732,19481207,49.0,25.5,1015.3,1013.3,8.5,13.1,21.0,,55.0,43.0,0.0
999999,14732,19481208,51.7,35.0,1008.3,1006.3,5.8,9.4,17.1,,54.0,48.0,0.0
999999,14732,19481209,39.3,19.2,1019.3,1017.3,9.9,10.9,15.9,,46.9,36.0,0.0
999999,14732,19481210,38.1,20.4,1019.0,1017.0,12.3,13.9,19.0,,41.0,35.1,0.0
999999,14732,19481211,35.9,20.9,1029.1,1027.1,8.0,10.7,21.0,,41.0,32.0,0.0
999999,14732,19481212,43.5,30.2,1023.5,1021.5,5.8,10.1,15.0,,55.0,37.0,99.99
999999,14732,19481213,52.5,38.7,1016.6,1014.6,6.6,12.5,19.0,,57.9,48.9,99.99
999999,14732,19481214,47.7,28.9,1019.3,1017.2,10.4,17.0,26.0,,54.0,42.1,0.0
999999,14732,19481215,32.9,19.6,1027.6,1025.6,9.4,13.5,19.0,,41.0,28.9,99.99
999999,14732,19481216,37.0,35.2,1019.2,1017.2,3.9,18.7,22.9,,39.9,32.0,99.99
999999,14732,19481217,40.6,33.2,1015.9,1013.8,5.2,12.1,22.9,,44.1,39.0,99.99
999999,14732,19481218,33.4,19.5,1020.8,1018.8,13.8,16.9,24.1,,37.9,30.0,0.0
999999,14732,19481219,29.2,23.0,1010.7,1008.6,7.3,14.9,24.1,,30.9,28.0,99.99
999999,14732,19481220,29.2,24.4,1003.9,1001.9,6.0,11.8,22.0,,32.0,27.0,99.99
999999,14732,19481221,32.5,26.5,1013.0,1011.0,3.7,5.1,10.1,,39.9,27.0,99.99
999999,14732,19481222,39.1,28.7,1014.1,1012.1,5.0,9.7,18.1,,44.1,35.1,0.0
999999,14732,19481223,36.5,23.1,1018.3,1016.3,10.8,16.2,24.1,,41.0,33.1,0.0
999999,14732,19481224,27.3,11.3,1021.6,1019.5,14.1,19.3,30.1,,32.0,23.0,0.0
999999,14732,19481225,21.9,9.1,1020.1,1018.1,10.7,9.0,24.1,,26.1,19.0,99.99
999999,14732,19481226,15.6,-1.7,1028.7,1026.7,14.9,19.9,25.1,,21.0,10.9,0.0
999999,14732,19481227,21.0,1.7,1029.5,1027.5,6.4,14.1,18.1,,30.9,16.0,0.0
999999,14732,19481228,33.4,17.3,1027.6,1025.6,3.2,8.3,15.9,,41.0,27.0,0.0
999999,14732,19481229,41.0,35.5,1025.6,1023.5,3.2,8.1,17.1,,52.0,32.0,99.99
999999,14732,19481230,53.0,50.0,1011.9,1009.8,5.0,12.3,20.0,,57.0,50.0,99.99
999999,14732,19481231,40.7,39.0,996.3,994.3,3.0,13.8,27.0,,53.1,26.1,99.99
999999,14732,19490101,27.8,20.8,990.7,988.7,6.4,15.9,22.9,,32.0,25.0,99.99
999999,14732,19490102,32.6,20.9,1005.4,1003.4,12.1,16.6,24.1,,36.0,28.9,0.0
999999,14732,19490103,34.9,22.3,1021.6,1019.5,8.2,12.4,20.0,,37.9,32.0,0.0
999999,14732,19490104,33.3,23.8,1033.1,1031.1,11.8,9.9,15.9,,37.9,28.9,0.0
999999,14732,19490105,42.6,39.2,1026.9,1024.9,4.1,6.5,15.0,,51.1,37.9,99.99
999999,14732,19490106,49.0,38.4,1006.3,1004.3,7.1,13.3,19.0,,53.1,43.0,99.99
999999,14732,19490107,42.6,24.7,1006.8,1004.7,7.7,15.4,20.0,,52.0,36.0,0.0
999999,14732,19490108,49.4,31.4,1015.1,1013.1,4.2,8.1,13.0,,59.0,42.1,0.0
999999,14732,19490109,43.8,35.9,1025.5,1023.5,4.6,9.1,14.0,,53.1,39.9,0.0
999999,14732,19490110,41.8,38.2,1028.7,1026.6,2.4,5.4,12.0,,46.0,39.0,0.0
999999,14732,19490111,40.0,29.1,1028.0,1026.0,8.5,13.4,18.1,,45.0,35.1,0.0
999999,14732,19490112,33.2,16.3,1019.7,1017.7,9.7,8.1,17.1,,37.0,30.0,0.0
999999,14732,19490113,38.1,19.4,1013.7,1011.7,8.8,13.2,22.9,,43.0,34.0,0.0
999999,14732,19490114,40.1,24.8,1009.9,1007.9,7.5,16.1,26.0,,43.0,37.0,0.0
999999,14732,19490115,28.7,11.0,1028.3,1026.3,11.6,11.8,21.0,,35.1,21.9,0.0
999999,14732,19490116,40.9,31.0,1026.5,1024.4,7.3,7.9,15.9,,52.0,32.0,0.0
999999,14732,19490117,50.0,39.9,1018.5,1016.5,4.0,9.4,22.9,,54.0,46.0,0.0
999999,14732,19490118,41.3,31.6,1030.7,1028.7,10.3,11.7,17.1,,46.9,36.0,99.99
999999,14732,19490119,51.7,46.6,1021.8,1019.8,5.1,13.2,19.0,,62.1,46.9,99.99
999999,14732,19490120,39.5,17.9,1032.9,1030.9,14.5,19.7,26.0,,53.1,33.1,0.0
999999,14732,19490121,32.6,18.5,1042.0,1040.0,11.8,14.8,19.0,,39.0,28.0,99.99
999999,14732,19490122,42.1,35.9,1027.5,1025.5,6.2,13.1,24.1,,46.9,39.0,99.99
999999,14732,19490123,36.2,24.4,1036.1,1034.1,9.2,10.1,14.0,,39.9,32.0,99.99
999999,14732,19490124,41.7,37.7,1026.8,1024.8,3.2,8.3,15.0,,46.9,36.0,99.99
999999,14732,19490125,44.0,37.2,1025.8,1023.8,5.1,12.4,19.0,,48.9,33.1,99.99
999999,14732,19490126,33.0,25.2,1030.8,1028.7,8.6,11.3,15.9,,35.1,30.9,99.99
999999,14732,19490127,32.8,28.7,1023.2,1021.2,4.8,9.5,15.0,,35.1,30.0,99.99
999999,14732,19490128,44.0,41.0,1011.9,1009.9,3.1,10.0,19.0,,52.0,34.0,99.99
999999,14732,19490129,41.0,24.1,1012.5,1010.4,12.2,16.1,25.1,,50.0,34.0,0.0
999999,14732,19490130,25.4,3.3,1032.7,1030.7,14.1,15.3,25.1,,33.1,19.9,0.0
999999,14732,19490131,30.9,21.7,1025.5,1023.5,4.0,9.9,19.0,,39.0,27.0,99.99
999999,14732,19490201,34.2,20.7,1020.1,1018.0,7.1,14.8,22.9,,39.0,28.9,0.0
999999,14732,19490202,29.4,6.3,1028.5,1026.5,9.5,17.9,28.0,,34.0,27.0,0.0
999999,14732,19490203,26.0,5.0,1031.7,1029.7,7.6,10.5,17.1,,33.1,19.9,0.0
999999,14732,19490204,36.5,30.0,1016.5,1014.5,4.6,10.7,15.9,,37.9,32.0,99.99
999999,14732,19490205,39.3,26.1,1015.4,1013.4,7.1,12.4,19.0,,42.1,37.0,0.0
999999,14732,19490206,28.1,13.2,1026.5,1024.5,10.2,10.5,17.1,,36.0,21.9,0.0
999999,14732,19490207,38.2,29.6,1017.5,1015.5,6.5,10.1,22.9,,48.0,32.0,99.99
999999,14732,19490208,38.6,16.5,1021.9,1019.9,8.9,10.9,20.0,,46.0,32.0,0.0
999999,14732,19490209,48.3,35.0,1014.2,1012.2,5.3,8.2,17.1,,60.1,42.1,0.0
999999,14732,19490210,36.0,23.1,1016.6,1014.6,10.4,13.6,22.0,,46.9,30.0,99.99
999999,14732,19490211,31.3,18.2,1019.5,1017.4,10.9,18.4,24.1,,34.0,28.0,99.99
999999,14732,19490212,26.5,9.9,1033.5,1031.5,13.9,11.6,22.0,,39.0,18.0,0.0
999999,14732,19490213,45.3,33.4,1021.1,1019.1,5.9,11.1,20.0,,55.9,37.0,99.99
999999,14732,19490214,54.9,44.5,1018.5,1016.4,4.1,6.2,17.1,,59.0,52.0,99.99
999999,14732,19490215,53.0,45.0,1012.9,1010.9,3.3,9.4,20.0,,73.9,41.0,99.99
999999,14732,19490216,49.8,30.2,1017.2,1015.2,10.2,13.6,28.0,,68.0,39.9,99.99
999999,14732,19490217,37.1,23.2,1017.2,1015.1,10.0,18.0,28.0,,41.0,33.1,99.99
999999,14732,19490218,33.3,16.3,1033.5,1031.5,10.7,11.3,25.1,,45.0,26.1,0.0
999999,14732,19490219,46.8,35.1,1027.8,1025.8,5.1,10.1,17.1,,57.9,39.9,99.99
999999,14732,19490220,51.1,46.3,1019.2,1017.2,3.7,8.5,24.1,,60.1,44.1,99.99
999999,14732,19490221,37.6,22.4,1032.0,1030.0,14.1,14.5,22.9,,51.1,30.0,0.0
999999,14732,19490222,39.3,32.7,1030.9,1028.8,10.6,10.6,15.0,,44.1,36.0,99.99
999999,14732,19490223,45.3,37.3,1017.2,1015.2,9.8,16.5,24.1,,48.0,41.0,99.99
999999,14732,19490224,39.2,28.6,1025.9,1023.9,10.5,10.5,21.0,,48.0,34.0,0.0
999999,14732,19490225,46.5,40.9,1017.0,1015.0,6.4,9.5,13.0,,52.0,42.1,99.99
999999,14732,19490226,38.4,25.2,1016.7,1014.7,14.4,21.7,31.1,,45.0,33.1,99.99
999999,14732,19490227,31.6,17.8,1022.8,1020.8,11.9,12.4,22.9,,42.1,24.1,0.0
999999,14732,19490228,34.1,30.8,1006.8,1004.8,3.9,10.9,21.0,,36.0,30.9,99.99
999999,14732,19490301,29.9,22.5,1000.0,997.9,7.0,21.7,30.1,,37.0,23.0,99.99
999999,14732,19490302,28.7,12.7,1014.8,1012.7,14.6,20.5,30.1,,37.0,23.0,0.0
999999,14732,19490303,33.1,12.8,1018.9,1016.8,12.1,14.6,21.0,,39.0,30.0,0.0
999999,14732,19490304,32.5,18.7,1024.1,1022.0,9.9,10.8,21.0,,39.0,26.1,0.0
999999,14732,19490305,45.5,34.8,1012.6,1010.5,4.9,9.2,15.9,,59.0,37.9,99.99
999999,14732,19490306,50.8,38.3,1003.8,1001.7,8.2,12.6,21.0,,60.1,46.9,99.99
999999,14732,19490307,38.3,20.5,1014.5,1012.5,14.9,19.6,27.0,,46.0,33.1,0.0
999999,14732,19490308,34.2,6.8,1020.1,1018.0,13.3,17.7,24.1,,50.0,24.1,0.0
999999,14732,19490309,44.9,15.6,1015.2,1013.2,9.7,6.2,11.1,,60.1,35.1,0.0
999999,14732,19490310,43.6,29.3,1010.9,1008.9,8.5,8.8,15.0,,50.0,39.9,0.0
999999,14732,19490311,37.9,33.9,1002.0,999.9,5.2,14.3,24.1,,43.0,34.0,99.99
999999,14732,19490312,35.0,19.6,1003.0,1000.9,12.3,19.1,28.0,,39.0,32.0,0.0
999999,14732,19490313,35.2,13.8,1007.8,1005.8,13.8,20.8,28.0,,44.1,30.0,99.99
999999,14732,19490314,39.0,16.8,1016.3,1014.3,11.6,15.8,22.9,,50.0,30.9,0.0
999999,14732,19490315,40.2,22.4,1013.2,1011.1,8.9,13.2,22.9,,46.9,34.0,0.0
999999,14732,19490316,28.6,5.6,1018.4,1016.3,14.1,20.4,31.1,,37.0,21.9,0.0
