USAF,WBAN,ObservationDate,TemperatureF,DewPointF,SeaLevelPressureMB,StationPressureMB,VisibilityFeet,MeanWindSpeedMPH,MaxWindSpeedMPH,MaxGustSpeedMPH,MaxTemperatureF,MinTemperatureF,PrecipitationInches
947670,99999,19431016,62.7,52.6,1016.8,,99.4,6.6,9.9,,63.3,62.4,99.99
947670,99999,19431017,66.5,60.1,1008.8,,86.0,5.4,11.1,,76.3,59.4,0.0
947670,99999,19431018,66.7,58.2,1006.0,,87.2,5.5,11.1,,81.3,56.3,99.99
947670,99999,19431019,69.1,53.4,1007.0,,99.4,6.2,16.9,,84.4,55.4,0.0
947670,99999,19431020,61.2,54.8,1013.1,,99.4,12.7,23.9,,65.3,55.4,99.99
947670,99999,19431021,60.0,53.1,1013.9,,99.4,8.6,15.9,,65.3,50.4,0.0
947670,99999,19431022,60.5,53.4,1013.8,,99.4,6.7,12.0,,64.4,55.4,0.0
947670,99999,19431023,61.5,51.9,1012.3,,93.7,4.7,8.9,,66.4,56.3,99.99
947670,99999,19431024,60.9,53.6,1010.8,,67.6,2.9,7.0,,68.4,54.3,99.99
947670,99999,19431025,61.9,56.0,1008.1,,69.2,5.0,12.0,,68.4,54.3,0.0
947670,99999,19431026,61.8,43.6,1012.1,,99.4,15.5,29.9,,76.3,49.3,99.99
947670,99999,19431027,59.6,47.5,1021.1,,99.4,19.6,32.1,,63.3,53.4,99.99
947670,99999,19431028,59.0,48.3,1021.6,,87.0,6.9,15.0,,65.3,50.4,0.0
947670,99999,19431029,62.4,51.9,1013.5,,87.6,8.1,16.9,,71.2,52.3,0.0
947670,99999,19431030,72.0,52.2,1011.0,,99.4,8.2,15.9,,85.3,60.3,0.0
947670,99999,19431031,63.5,57.4,1013.5,,75.8,5.6,9.9,,68.4,59.4,99.99
947670,99999,19431101,64.3,58.1,1015.1,,99.4,5.9,15.9,,71.2,58.3,0.0
947670,99999,19431102,68.3,60.5,1010.7,,99.4,6.2,16.9,,73.4,64.4,0.0
947670,99999,19431103,71.9,63.9,1005.4,,64.4,5.7,12.0,,77.4,67.3,99.99
947670,99999,19431104,71.8,56.8,1007.7,,99.4,9.8,15.9,,81.3,60.3,0.0
947670,99999,19431105,66.7,55.1,1015.9,,99.4,4.7,9.9,,73.4,60.3,0.0
947670,99999,19431106,65.9,58.5,1011.6,,99.4,11.6,15.9,,70.3,61.3,0.0
947670,99999,19431107,60.8,53.0,1013.1,,99.4,15.0,28.0,,67.3,54.3,99.99
947670,99999,19431108,59.9,50.8,1016.2,,93.6,9.6,18.1,,67.3,53.4,0.0
947670,99999,19431109,66.8,48.4,1011.8,,99.4,7.1,14.0,,80.2,53.4,0.0
947670,99999,19431110,60.0,53.2,1017.7,,87.7,15.5,18.1,,66.4,52.3,99.99
947670,99999,19431111,59.5,50.3,1023.0,,99.4,9.2,21.0,,64.4,55.4,0.0
947670,99999,19431112,63.0,48.8,1022.0,,99.4,8.0,15.0,,68.4,59.4,0.0
947670,99999,19431113,65.5,52.4,1018.4,,99.4,7.9,15.9,,68.4,61.3,99.99
947670,99999,19431114,62.7,56.9,1014.9,,29.0,6.7,15.0,,65.3,59.4,99.99
947670,99999,19431115,66.8,59.7,1013.1,,93.2,5.7,12.0,,71.2,60.3,99.99
947670,99999,19431116,69.2,62.6,1012.1,,70.7,12.1,19.0,,72.3,66.4,99.99
947670,99999,19431117,69.0,62.6,1009.8,,81.8,14.8,28.9,,73.4,65.3,99.99
947670,99999,19431118,65.7,59.9,1008.2,,10.1,11.2,23.9,,74.3,57.4,99.99
947670,99999,19431119,59.0,53.9,1007.1,,99.4,11.8,28.0,,62.4,54.3,0.0
947670,99999,19431120,61.5,54.1,1012.2,,70.0,9.7,13.0,,66.4,56.3,99.99
947670,99999,19431121,61.3,54.7,1017.3,,99.4,12.0,23.9,,66.4,56.3,99.99
947670,99999,19431122,63.0,55.5,1016.7,,64.0,5.8,15.0,,69.3,53.4,0.0
947670,99999,19431123,65.3,58.1,1015.1,,76.3,4.4,8.9,,72.3,57.4,0.0
947670,99999,19431124,65.3,60.1,1014.6,,53.4,3.0,9.9,,69.3,62.4,99.99
947670,99999,19431125,64.5,56.8,1016.9,,99.4,13.4,26.0,,71.2,59.4,99.99
947670,99999,19431126,63.4,55.5,1020.3,,81.9,9.5,15.9,,67.3,56.3,99.99
947670,99999,19431127,62.8,53.5,1013.7,,99.4,6.6,12.0,,69.3,53.4,0.0
947670,99999,19431128,66.0,55.9,1007.0,,77.9,16.6,28.0,,74.3,59.4,99.99
947670,99999,19431129,64.3,55.4,1007.9,,74.8,9.2,19.0,,73.4,54.3,0.0
947670,99999,19431130,75.2,59.7,1001.7,,99.4,13.1,16.9,,77.4,73.4,0.0
947670,99999,19431231,71.5,70.1,1010.8,,63.2,2.6,4.1,,73.4,71.2,99.99
947670,99999,19440101,74.4,68.9,1007.0,,93.7,5.7,9.9,,81.3,67.3,99.99
947670,99999,19440102,79.1,72.3,1005.3,,64.0,6.5,12.0,,84.4,73.4,0.0
947670,99999,19440103,77.2,67.8,1005.4,,69.9,10.2,21.0,,87.3,68.4,0.0
947670,99999,19440104,75.7,64.8,1002.9,,99.4,12.3,22.0,,82.4,68.4,0.0
947670,99999,19440105,73.3,63.8,1005.2,,99.4,7.6,14.0,,80.2,64.4,0.0
947670,99999,19440106,73.4,62.6,1011.5,,99.4,8.0,16.9,,79.3,65.3,0.0
947670,99999,19440107,75.1,65.5,1013.2,,99.4,7.4,15.9,,80.2,67.3,0.0
947670,99999,19440108,78.1,69.4,1013.4,,99.4,7.0,13.0,,83.3,68.4,0.0
947670,99999,19440109,79.2,70.4,1009.4,,81.9,9.7,26.0,,87.3,72.3,0.0
947670,99999,19440110,75.6,68.9,1009.4,,30.4,15.5,21.0,,87.3,67.3,99.99
947670,99999,19440111,72.7,64.8,1013.2,,99.4,10.4,16.9,,77.4,67.3,0.0
947670,99999,19440112,72.1,63.2,1011.4,,99.4,3.6,6.0,,76.3,68.4,0.0
947670,99999,19440113,75.3,68.7,1010.4,,64.3,5.0,11.1,,80.2,67.3,0.0
947670,99999,19440114,77.9,68.9,1009.6,,69.4,7.8,21.0,,85.3,68.4,0.0
947670,99999,19440115,78.7,67.2,1007.0,,75.9,13.0,22.0,,92.3,68.4,0.0
947670,99999,19440116,70.3,63.9,1005.9,,23.7,11.8,16.9,,76.3,64.4,0.0
947670,99999,19440117,75.2,61.8,1006.3,,99.4,9.1,19.0,,87.3,64.4,0.0
947670,99999,19440118,71.2,62.2,1015.8,,99.4,12.3,23.9,,77.4,66.4,0.0
947670,99999,19440119,66.7,54.5,1022.7,,99.4,12.1,23.9,,74.3,56.3,0.0
947670,99999,19440120,69.0,58.0,1021.2,,69.8,5.7,14.0,,75.4,58.3,0.0
947670,99999,19440121,75.3,65.3,1016.3,,52.9,4.9,9.9,,82.4,66.4,0.0
947670,99999,19440122,82.9,69.4,1012.1,,55.7,7.2,15.9,,94.3,73.4,0.0
947670,99999,19440123,82.3,62.5,1012.9,,82.1,14.3,22.9,,104.4,67.3,99.99
947670,99999,19440124,68.5,61.6,1019.9,,28.7,9.0,19.0,,74.3,63.3,99.99
947670,99999,19440125,69.2,63.5,1016.2,,40.9,3.9,8.9,,73.4,65.3,0.0
947670,99999,19440126,69.9,61.9,1015.6,,17.3,2.6,7.0,,78.3,60.3,0.0
947670,99999,19440127,73.9,64.0,1017.6,,70.2,3.7,12.0,,80.2,67.3,0.0
947670,99999,19440128,75.9,67.6,1016.8,,75.7,7.7,15.0,,81.3,66.4,0.0
947670,99999,19440129,78.0,69.0,1014.5,,99.4,6.9,20.0,,84.4,69.3,0.0
947670,99999,19440130,77.9,67.7,1012.3,,86.8,5.0,14.0,,85.3,70.3,0.0
947670,99999,19440131,83.2,69.8,1008.1,,53.1,14.5,22.9,,84.4,79.3,0.0
947670,99999,19440331,63.7,59.6,1022.7,,16.3,2.7,4.1,,75.4,58.3,0.0
947670,99999,19440401,69.9,62.4,1016.0,,70.4,8.5,23.9,,78.3,58.3,0.0
947670,99999,19440402,72.5,63.7,1009.6,,40.4,6.6,13.0,,83.3,65.3,99.99
947670,99999,19440403,64.3,59.1,1013.6,,17.5,5.4,15.0,,69.3,60.3,99.99
947670,99999,19440404,60.2,51.6,1019.6,,99.4,15.1,22.0,,63.3,54.3,0.0
947670,99999,19440405,58.8,50.1,1022.9,,99.4,9.9,22.9,,65.3,50.4,0.0
947670,99999,19440406,62.8,51.7,1018.8,,52.3,6.0,15.0,,70.3,52.3,0.0
947670,99999,19440407,73.4,54.3,1014.0,,99.4,6.9,15.9,,84.4,62.4,0.0
947670,99999,19440408,72.5,55.8,1013.8,,93.6,5.9,13.0,,87.3,57.4,0.0
947670,99999,19440409,67.7,53.4,1009.9,,70.7,8.4,28.0,,78.3,54.3,99.99
947670,99999,19440410,61.3,46.2,1016.3,,99.4,12.1,22.9,,72.3,50.4,0.0
947670,99999,19440411,57.5,43.7,1016.3,,88.0,6.0,14.0,,65.3,46.4,0.0
947670,99999,19440412,58.3,41.3,1013.7,,82.3,14.0,29.9,,70.3,46.4,99.99
947670,99999,19440413,60.7,48.1,1011.3,,45.5,25.2,35.9,,67.3,55.4,99.99
947670,99999,19440414,58.7,53.4,1012.1,,70.0,17.1,26.0,,64.4,55.4,99.99
947670,99999,19440415,59.4,53.1,1010.8,,99.4,8.3,20.0,,66.4,50.4,0.0
947670,99999,19440416,61.7,47.5,1006.3,,81.5,4.7,9.9,,76.3,48.4,0.0
947670,99999,19440417,70.2,41.0,1008.4,,53.4,10.8,23.9,,84.4,53.4,0.0
947670,99999,19440418,63.9,55.2,1014.9,,76.3,5.1,9.9,,72.3,55.4,0.0
947670,99999,19440419,68.1,44.2,1012.3,,99.4,12.6,20.0,,80.2,56.3,0.0
947670,99999,19440420,59.0,44.8,1019.3,,99.4,11.1,19.0,,66.4,50.4,0.0
947670,99999,19440421,59.3,47.0,1020.9,,59.4,6.2,12.0,,69.3,46.4,0.0
947670,99999,19440422,59.4,49.3,1016.8,,99.4,6.9,9.9,,67.3,47.3,0.0
947670,99999,19440423,58.5,39.3,1006.3,,99.4,17.0,30.9,,68.4,49.3,0.0
947670,99999,19440424,54.0,34.4,1013.0,,99.4,15.4,29.9,,62.4,42.4,0.0
947670,99999,19440425,56.0,39.0,1015.9,,69.3,4.6,11.1,,67.3,42.4,0.0
947670,99999,19440426,64.7,46.5,1015.9,,93.7,4.9,8.9,,76.3,52.3,0.0
947670,99999,19440427,69.8,42.1,1012.1,,40.5,6.1,11.1,,75.4,61.3,0.0
947670,99999,19440428,61.0,49.9,1017.3,,52.9,9.1,16.9,,74.3,49.3,0.0
947670,99999,19440429,60.7,50.1,1020.9,,53.5,7.5,15.9,,66.4,52.3,99.99
947670,99999,19440430,58.2,51.4,1021.4,,76.6,7.2,15.9,,66.4,48.4,0.0
947670,99999,19440501,61.7,51.1,1014.8,,53.4,7.2,15.9,,69.3,53.4,0.0
947670,99999,19440502,65.1,46.0,1004.0,,51.4,13.0,22.9,,77.4,52.3,0.0
947670,99999,19440503,55.5,33.2,1003.9,,76.3,18.5,28.9,,61.3,49.3,0.0
947670,99999,19440504,54.3,38.3,1005.9,,99.4,16.1,28.0,,61.3,45.3,0.0
947670,99999,19440505,57.5,40.8,1009.6,,99.4,18.5,35.0,,65.3,48.4,0.0
947670,99999,19440506,56.4,43.5,1011.7,,99.4,4.7,9.9,,67.3,43.3,0.0
947670,99999,19440507,58.9,45.1,1011.2,,69.8,5.6,14.0,,68.4,47.3,0.0
947670,99999,19440508,59.2,46.4,1007.8,,50.8,5.1,13.0,,71.2,47.3,0.0
947670,99999,19440509,55.0,45.1,1009.3,,76.3,7.7,13.0,,64.4,45.3,99.99
947670,99999,19440510,60.6,43.5,1009.7,,76.4,9.7,21.0,,67.3,52.3,0.0
947670,99999,19440511,58.1,36.5,1009.2,,93.3,17.5,35.9,,66.4,46.4,0.0
947670,99999,19440512,55.1,39.3,1015.0,,58.7,5.4,11.1,,64.4,45.3,0.0
947670,99999,19440513,55.0,44.1,1014.3,,34.4,4.2,8.0,,65.3,43.3,0.0
947670,99999,19440514,57.2,50.5,1011.4,,64.6,8.2,14.0,,65.3,50.4,99.99
947670,99999,19440515,53.0,45.3,1010.4,,93.6,7.4,12.0,,61.3,43.3,0.0
947670,99999,19440516,57.0,49.6,1010.0,,47.8,9.4,22.9,,61.3,50.4,99.99
947670,99999,19440517,58.6,53.2,1011.9,,70.3,14.8,29.9,,63.3,54.3,0.0
947670,99999,19440518,58.9,51.3,1018.8,,99.4,12.6,21.0,,65.3,51.3,99.99
947670,99999,19440519,57.2,50.1,1021.9,,99.4,8.9,18.1,,60.3,53.4,0.0
947670,99999,19440520,60.2,55.0,1021.6,,51.3,2.0,4.1,,63.3,57.4,99.99
947670,99999,19440521,60.0,58.1,1019.2,,2.3,2.3,4.1,,65.3,55.4,0.0
947670,99999,19440522,58.0,56.4,1013.7,,13.8,3.5,7.0,,62.4,52.3,99.99
947670,99999,19440523,60.8,59.2,1004.0,,3.2,7.9,16.9,,65.3,59.4,99.99
947670,99999,19440524,64.1,61.2,1006.3,,23.5,13.0,16.9,,66.4,62.4,99.99
947670,99999,19440525,60.7,57.3,1012.2,,52.4,9.7,19.0,,67.3,54.3,99.99
947670,99999,19440526,60.6,55.8,1015.1,,81.4,6.1,13.0,,66.4,53.4,0.0
947670,99999,19440527,57.3,49.8,1015.9,,81.4,4.0,8.0,,67.3,46.4,0.0
947670,99999,19440528,56.7,46.4,1015.7,,87.7,6.5,13.0,,68.4,44.4,0.0
947670,99999,19440529,55.7,41.3,1016.2,,99.4,10.0,15.9,,65.3,44.4,0.0
947670,99999,19440530,55.6,44.6,1023.6,,99.4,10.4,18.1,,63.3,45.3,0.0
947670,99999,19440531,54.8,45.6,1032.0,,99.4,11.0,18.1,,61.3,47.3,0.0
947670,99999,19440601,51.0,42.2,1033.4,,51.5,6.9,15.9,,60.3,40.3,0.0
947670,99999,19440602,51.8,42.4,1027.7,,52.6,5.0,9.9,,62.4,40.3,0.0
947670,99999,19440603,58.4,38.1,1021.8,,68.3,7.6,11.1,,65.3,53.4,0.0
947670,99999,19440604,53.0,41.4,1029.8,,93.7,11.6,22.9,,63.3,41.4,0.0
947670,99999,19440605,51.0,41.4,1030.8,,64.1,4.3,7.0,,61.3,40.3,0.0
947670,99999,19440606,51.0,44.6,1028.3,,21.6,4.6,8.0,,60.3,40.3,0.0
947670,99999,19440607,54.8,46.5,1023.6,,2.9,4.0,9.9,,63.3,47.3,0.0
947670,99999,19440608,57.1,50.9,1022.7,,28.5,4.7,6.0,,63.3,53.4,99.99
947670,99999,19440609,55.3,51.9,1024.5,,45.8,3.5,6.0,,61.3,48.4,0.0
947670,99999,19440610,56.0,50.6,1026.7,,38.9,3.0,7.0,,66.4,46.4,0.0
947670,99999,19440611,57.4,52.7,1028.1,,64.6,9.4,15.9,,61.3,53.4,99.99
947670,99999,19440612,50.5,47.1,1030.1,,63.8,8.6,15.0,,58.3,42.4,99.99
947670,99999,19440613,50.8,46.3,1029.5,,57.4,2.4,5.1,,60.3,41.4,0.0
947670,99999,19440614,61.1,52.5,1022.4,,75.7,7.4,12.0,,66.4,55.4,0.0
947670,99999,19440615,58.7,44.8,1020.0,,81.7,8.4,19.0,,68.4,46.4,0.0
947670,99999,19440616,55.5,42.8,1016.4,,93.5,7.3,16.9,,65.3,43.3,0.0
947670,99999,19440617,52.3,38.0,1017.4,,99.4,7.7,18.1,,63.3,40.3,0.0
947670,99999,19440618,55.4,39.9,1016.3,,99.4,9.3,20.0,,63.3,47.3,0.0
947670,99999,19440619,54.3,40.3,1018.1,,93.5,15.3,23.9,,62.4,45.3,99.99
947670,99999,19440620,49.6,35.9,1022.6,,99.4,11.4,21.0,,59.4,39.4,0.0
947670,99999,19440621,53.2,41.3,1021.7,,99.4,9.1,15.9,,61.3,44.4,0.0
947670,99999,19440622,53.7,43.2,1025.9,,99.4,14.7,22.9,,59.4,44.4,0.0
947670,99999,19440623,51.0,43.8,1028.5,,99.4,7.0,14.0,,59.4,41.4,0.0
947670,99999,19440624,49.5,42.4,1026.2,,93.5,5.5,8.9,,59.4,39.4,0.0
947670,99999,19440625,54.5,42.9,1021.7,,87.8,10.4,29.9,,64.4,43.3,0.0
947670,99999,19440626,50.2,43.8,1027.0,,69.9,13.2,29.9,,57.4,43.3,99.99
947670,99999,19440627,50.3,46.2,1028.1,,53.4,10.8,19.0,,56.3,45.3,99.99
947670,99999,19440628,49.9,45.1,1026.6,,99.4,9.4,15.9,,58.3,42.4,0.0
947670,99999,19440629,50.8,43.6,1023.9,,70.0,4.1,7.0,,60.3,41.4,0.0
947670,99999,19440630,55.6,48.4,1025.7,,81.8,10.2,15.9,,60.3,48.4,99.99
947670,99999,19440701,56.2,52.8,1027.4,,81.8,10.3,15.9,,57.4,54.3,99.99
947670,99999,19440702,55.2,50.8,1027.2,,63.1,4.9,11.1,,59.4,49.3,99.99
947670,99999,19440703,58.1,54.5,1022.6,,4.2,6.8,12.0,,61.3,55.4,99.99
947670,99999,19440704,53.6,51.7,1015.2,,33.4,3.3,8.9,,58.3,46.4,99.99
947670,99999,19440705,55.0,47.7,1015.4,,58.2,3.8,7.0,,65.3,44.4,0.0
947670,99999,19440706,56.0,43.7,1019.0,,51.9,4.6,9.9,,64.4,49.3,99.99
947670,99999,19440707,47.3,42.2,1024.3,,51.9,6.1,9.9,,53.4,39.4,99.99
947670,99999,19440708,49.7,40.3,1020.7,,93.8,5.2,11.1,,63.3,39.4,0.0
947670,99999,19440709,53.0,49.0,1015.9,,27.2,2.9,8.9,,58.3,46.4,99.99
947670,99999,19440710,51.2,40.1,1026.8,,75.2,5.6,16.9,,62.4,42.4,0.0
947670,99999,19440711,55.0,48.5,1025.0,,40.6,4.7,8.0,,62.4,50.4,99.99
947670,99999,19440712,55.9,49.9,1020.3,,87.9,13.5,22.9,,62.4,51.3,99.99
947670,99999,19440713,52.0,45.6,1022.1,,40.0,20.1,30.9,,55.4,47.3,99.99
947670,99999,19440714,53.1,44.4,1024.6,,70.2,24.2,30.9,,56.3,51.3,99.99
947670,99999,19440715,50.2,43.6,1029.0,,64.4,13.2,29.9,,54.3,43.3,99.99
947670,99999,19440716,47.8,40.0,1027.4,,82.3,6.7,12.0,,58.3,37.4,0.0
947670,99999,19440717,51.6,42.9,1019.1,,63.4,3.7,8.0,,59.4,44.4,0.0
947670,99999,19440718,51.2,39.1,1014.3,,82.2,8.0,16.9,,63.3,39.4,0.0
947670,99999,19440719,46.8,30.6,1020.6,,99.4,12.3,20.0,,56.3,36.3,0.0
947670,99999,19440720,50.8,35.7,1021.8,,75.9,8.3,13.0,,59.4,42.4,0.0
947670,99999,19440721,52.4,39.2,1023.7,,99.4,9.2,20.0,,63.3,41.4,0.0
947670,99999,19440722,46.4,39.0,1027.8,,76.4,5.7,14.0,,56.3,36.3,0.0
947670,99999,19440723,49.5,39.0,1025.8,,99.4,4.1,7.0,,61.3,39.4,0.0
947670,99999,19440724,53.8,43.9,1024.2,,93.5,3.2,7.0,,62.4,46.4,99.99
947670,99999,19440725,52.8,43.7,1025.6,,99.4,6.0,9.9,,63.3,42.4,0.0
947670,99999,19440726,51.7,43.4,1024.7,,81.6,5.0,11.1,,60.3,41.4,0.0
947670,99999,19440727,54.4,44.0,1019.4,,87.7,5.3,9.9,,65.3,44.4,0.0
947670,99999,19440728,54.7,42.9,1018.0,,58.2,2.6,6.0,,70.3,40.3,0.0
947670,99999,19440729,57.9,44.3,1014.3,,93.5,4.8,11.1,,70.3,44.4,0.0
947670,99999,19440730,56.2,38.4,1018.2,,75.6,7.4,14.0,,70.3,42.4,0.0
947670,99999,19440731,56.3,40.9,1019.4,,81.6,4.0,9.9,,67.3,44.4,0.0
947670,99999,19440801,51.5,34.2,1025.9,,99.4,10.6,20.0,,63.3,38.3,0.0
947670,99999,19440802,51.8,41.4,1031.4,,99.4,7.9,14.0,,58.3,45.3,0.0
947670,99999,19440803,52.7,44.6,1030.0,,87.9,6.1,15.9,,59.4,45.3,0.0
947670,99999,19440804,54.6,42.3,1026.2,,99.4,10.8,32.1,,61.3,46.4,0.0
947670,99999,19440805,50.3,42.5,1032.2,,93.6,13.1,25.1,,56.3,43.3,99.99
947670,99999,19440806,48.2,42.1,1033.8,,51.9,2.9,7.0,,56.3,38.3,0.0
947670,99999,19440807,49.3,41.8,1032.3,,46.5,3.5,7.0,,58.3,38.3,0.0
947670,99999,19440808,56.0,48.4,1023.3,,81.7,3.1,7.0,,63.3,50.4,99.99
947670,99999,19440809,57.7,52.8,1015.7,,57.6,4.5,19.0,,64.4,52.3,99.99
947670,99999,19440810,51.7,48.3,1016.6,,40.0,19.2,29.9,,55.4,47.3,99.99
947670,99999,19440811,54.9,50.2,1014.8,,87.3,19.4,32.1,,60.3,52.3,99.99
947670,99999,19440812,59.7,55.7,1015.1,,99.4,7.6,15.0,,64.4,55.4,99.99
947670,99999,19440813,59.0,53.8,1015.3,,87.7,3.1,5.1,,65.3,53.4,0.0
947670,99999,19440814,57.9,52.5,1019.6,,75.7,9.0,16.9,,65.3,48.4,99.99
947670,99999,19440815,54.1,49.5,1021.2,,58.2,6.0,12.0,,60.3,46.4,0.0
947670,99999,19440816,55.5,49.0,1018.7,,63.9,3.3,8.9,,66.4,45.3,0.0
947670,99999,19440817,54.6,38.9,1019.7,,99.4,7.8,22.9,,65.3,43.3,0.0
947670,99999,19440818,50.4,43.8,1026.2,,81.7,13.2,28.0,,57.4,42.4,99.99
947670,99999,19440819,52.8,47.5,1026.6,,93.6,9.2,15.0,,57.4,48.4,99.99
947670,99999,19440820,51.2,44.5,1026.1,,99.4,5.8,9.9,,59.4,40.3,0.0
947670,99999,19440821,56.3,48.3,1025.0,,87.9,3.5,8.9,,60.3,51.3,0.0
947670,99999,19440822,57.5,50.5,1022.5,,63.4,4.5,8.0,,58.3,56.3,99.99
947670,99999,19440823,60.8,54.2,1020.6,,75.7,7.6,15.0,,65.3,55.4,99.99
947670,99999,19440824,59.3,52.3,1020.4,,93.6,8.2,16.9,,68.4,50.4,0.0
947670,99999,19440825,55.5,51.2,1013.3,,62.9,5.6,12.0,,63.3,46.4,99.99
947670,99999,19440826,60.9,48.0,1006.7,,99.4,5.7,8.9,,72.3,49.3,0.0
947670,99999,19440827,55.5,46.4,1015.5,,99.4,13.9,21.0,,62.4,46.4,0.0
947670,99999,19440828,53.4,43.9,1021.4,,99.4,7.7,15.9,,60.3,45.3,0.0
947670,99999,19440829,62.0,46.2,1017.3,,93.7,6.0,9.9,,73.4,51.3,0.0
947670,99999,19440830,56.8,49.5,1018.8,,99.4,8.5,14.0,,63.3,49.3,0.0
947670,99999,19440831,51.5,43.5,1018.0,,99.4,3.9,7.0,,58.3,41.4,0.0
947670,99999,19440901,55.2,46.7,1019.5,,70.5,4.9,9.9,,64.4,44.4,0.0
947670,99999,19440902,58.1,43.5,1018.8,,87.9,6.4,15.0,,71.2,44.4,0.0
947670,99999,19440903,64.6,44.9,1016.6,,99.4,7.1,15.0,,77.4,50.4,0.0
947670,99999,19440904,57.6,48.7,1021.5,,99.4,6.8,14.0,,66.4,46.4,0.0
947670,99999,19440905,56.9,47.4,1027.2,,81.5,5.1,13.0,,64.4,45.3,0.0
947670,99999,19440906,58.5,46.8,1027.8,,51.7,5.3,9.9,,68.4,45.3,0.0
947670,99999,19440907,61.9,45.5,1020.4,,64.3,8.7,18.1,,73.4,47.3,0.0
947670,99999,19440908,70.2,45.0,1011.6,,99.4,12.6,22.0,,79.3,61.3,0.0
947670,99999,19440909,60.2,42.6,1014.0,,99.4,18.9,32.1,,79.3,46.4,0.0
947670,99999,19440910,52.7,41.6,1019.6,,99.4,8.2,16.9,,59.4,42.4,0.0
947670,99999,19440911,58.3,37.6,1018.0,,99.4,10.2,19.0,,71.2,42.4,0.0
947670,99999,19440912,54.0,43.0,1022.7,,81.4,5.4,13.0,,62.4,42.4,0.0
947670,99999,19440913,63.8,51.8,1017.4,,41.2,5.6,11.1,,69.3,57.4,99.99
947670,99999,19440914,56.8,50.1,1014.2,,15.8,5.2,13.0,,69.3,45.3,99.99
947670,99999,19440915,58.9,44.5,1013.6,,70.0,7.5,19.0,,71.2,44.4,0.0
947670,99999,19440916,49.5,43.3,1020.6,,69.2,23.2,34.0,,56.3,45.3,99.99
947670,99999,19440917,50.3,42.2,1027.1,,99.4,15.5,28.9,,58.3,40.3,99.99
947670,99999,19440918,54.8,44.8,1027.3,,99.4,6.1,9.9,,63.3,43.3,0.0
947670,99999,19440919,57.6,46.5,1024.1,,93.3,5.7,12.0,,67.3,44.4,0.0
947670,99999,19440920,67.5,50.0,1019.8,,99.4,10.0,19.0,,78.3,57.4,0.0
947670,99999,19440921,60.1,53.4,1024.3,,63.6,6.1,13.0,,65.3,53.4,99.99
947670,99999,19440922,60.6,57.2,1026.4,,75.7,14.3,26.0,,66.4,57.4,99.99
947670,99999,19440923,57.0,,1029.4,,82.0,4.0,11.1,,65.3,48.4,99.99
947670,99999,19440924,60.3,,1026.4,,58.8,5.7,11.1,,69.3,49.3,0.0
947670,99999,19440925,66.2,,1023.4,,40.3,9.8,20.0,,75.4,60.3,0.0
947670,99999,19440926,63.7,,1023.3,,57.9,7.2,15.0,,73.4,52.3,0.0
