USAF,WBAN,ObservationDate,TemperatureF,DewPointF,SeaLevelPressureMB,StationPressureMB,VisibilityFeet,MeanWindSpeedMPH,MaxWindSpeedMPH,MaxGustSpeedMPH,MaxTemperatureF,MinTemperatureF,PreciptitationInches
162430,99999,19730407,55.9,46.6,,,4.3,5.4,8.9,,60.8,39.2,0.0
162430,99999,19730408,61.2,51.8,,,6.0,12.8,15.9,,62.6,57.2,0.0
162430,99999,19730409,62.6,52.5,,,5.7,13.6,20.0,,66.2,60.8,0.0
162430,99999,19730410,52.3,45.0,,,6.1,6.4,15.9,,59.0,48.2,99.99
162430,99999,19730411,48.5,41.0,,,6.2,4.1,9.9,,53.6,44.6,99.99
162430,99999,19730412,48.2,44.6,,,4.3,2.1,7.0,,53.6,41.0,99.99
162430,99999,19730413,54.7,40.5,,,5.7,3.4,7.0,,60.8,41.0,0.0
162430,99999,19730414,52.2,39.7,,,6.2,2.7,10.9,,57.2,46.4,99.99
162430,99999,19730415,51.3,32.0,,,6.2,6.4,10.9,,60.8,39.2,0.0
162430,99999,19730416,57.7,40.0,,,6.2,4.5,7.0,,59.0,55.4,0.0
162430,99999,19730417,51.8,41.2,,,5.8,2.7,8.9,,59.0,39.2,99.99
162430,99999,19730418,52.7,41.2,,,5.4,4.2,8.9,,62.6,37.4,0.0
162430,99999,19730419,56.4,41.3,,,5.3,4.8,8.9,,62.6,39.2,0.0
162430,99999,19730420,53.4,37.4,,,6.2,15.4,29.9,35.0,57.2,48.2,99.99
162430,99999,19730421,49.4,40.2,,,6.2,4.5,11.8,,55.4,44.6,99.99
162430,99999,19730422,42.1,37.8,,,6.2,1.0,5.8,,57.2,35.6,0.0
162430,99999,19730423,56.9,48.4,,,6.2,2.9,11.8,17.9,64.4,48.2,99.99
162430,99999,19730424,54.6,45.0,,,6.2,5.6,13.0,,57.2,50.0,99.99
162430,99999,19730425,54.6,47.4,,,6.2,3.0,10.9,,60.8,48.2,99.99
162430,99999,19730426,54.8,46.4,,,6.2,5.6,15.9,,64.4,39.2,0.0
162430,99999,19730427,55.4,45.5,,,4.8,2.4,5.8,,64.4,42.8,0.0
162430,99999,19730428,57.5,45.9,,,6.2,2.1,9.9,,64.4,41.0,99.99
162430,99999,19730429,63.3,56.1,,,6.1,7.3,10.9,,66.2,59.0,0.0
162430,99999,19730430,61.5,56.8,,,2.9,0.0,,,71.6,53.6,0.0
162430,99999,19730501,61.3,54.1,,,3.8,2.0,7.0,,71.6,46.4,0.0
162430,99999,19730502,59.8,56.4,,,1.6,1.2,5.8,,73.4,51.8,0.0
162430,99999,19730508,65.3,53.9,,,6.2,5.7,8.0,,69.8,60.8,0.0
162430,99999,19730509,62.4,48.4,,,5.8,6.4,15.0,30.9,69.8,48.2,99.99
162430,99999,19730510,62.9,42.5,,,6.2,6.6,15.0,,71.6,42.8,0.0
162430,99999,19730511,58.2,45.2,,,6.2,2.5,7.0,,69.8,41.0,0.0
162430,99999,19730512,68.9,46.4,,,6.2,5.7,8.0,,69.8,68.0,0.0
162430,99999,19730513,60.8,49.5,,,6.2,1.5,5.8,,68.0,48.2,0.0
162430,99999,19730514,67.6,51.6,,,5.7,3.5,7.0,,73.4,53.6,0.0
162430,99999,19730515,61.9,50.9,,,5.7,2.2,7.0,,73.4,44.6,0.0
162430,99999,19730516,68.7,52.9,,,4.5,2.9,5.8,,71.6,62.6,0.0
162430,99999,19730517,60.5,53.0,,,4.8,1.0,5.8,,68.0,53.6,0.0
162430,99999,19730518,71.2,52.7,,,5.0,2.2,5.8,,78.8,59.0,0.0
162430,99999,19730519,75.9,56.8,,,4.8,12.5,22.9,,82.4,66.2,0.0
162430,99999,19730520,70.7,56.1,,,4.0,4.2,7.0,,77.0,55.4,0.0
162430,99999,19730521,72.4,55.1,,,5.7,2.6,5.8,,77.0,57.2,0.0
162430,99999,19730523,72.1,58.6,,,4.8,1.2,4.9,,77.0,64.4,0.0
162430,99999,19730524,71.0,50.4,,,5.6,4.5,15.0,,82.4,51.8,0.0
162430,99999,19730525,65.8,53.6,,,5.9,2.7,5.8,,80.6,51.8,0.0
162430,99999,19730526,73.8,55.2,,,5.1,3.6,8.0,,80.6,57.2,0.0
162430,99999,19730527,71.1,51.0,,,5.4,3.7,9.9,,77.0,53.6,0.0
162430,99999,19730529,68.7,55.2,,,6.2,1.3,5.8,,77.0,59.0,99.99
162430,99999,19730530,67.8,57.4,,,5.7,4.1,10.9,,75.2,53.6,0.0
162430,99999,19730531,70.9,57.7,,,4.9,3.8,7.0,,75.2,55.4,0.0
162430,99999,19730601,73.4,56.6,,,5.9,3.8,8.9,,77.0,68.0,0.0
162430,99999,19730602,75.8,54.2,,,6.3,7.1,11.8,,82.4,62.6,0.0
162430,99999,19730603,71.0,64.1,,,3.9,5.3,7.0,,73.4,68.0,99.99
162430,99999,19730604,79.5,58.3,,,6.5,3.5,5.8,,84.2,73.4,0.0
162430,99999,19730605,75.2,59.5,,,6.2,1.2,4.9,,80.6,66.2,0.0
162430,99999,19730606,76.3,62.6,,,4.4,5.2,11.8,,87.8,64.4,99.99
162430,99999,19730607,74.5,63.3,,,5.1,1.7,2.9,,82.4,60.8,0.0
162430,99999,19730608,72.9,59.0,,,5.8,3.0,8.0,,78.8,64.4,99.99
162430,99999,19730609,69.1,53.6,,,6.6,7.5,11.8,,69.8,68.0,0.0
162430,99999,19730610,74.2,53.6,,,6.6,4.1,9.9,21.0,96.8,57.2,0.0
162430,99999,19730611,77.9,54.8,,,6.6,4.4,9.9,,86.0,55.4,0.0
162430,99999,19730613,79.1,59.6,,,6.5,3.8,7.0,,84.2,62.6,0.0
162430,99999,19730614,76.8,57.9,,,6.1,2.2,8.0,,86.0,64.4,0.0
162430,99999,19730615,71.6,60.2,,,5.8,1.0,3.9,,82.4,59.0,0.0
162430,99999,19730616,76.1,55.7,,,6.2,6.5,11.8,,80.6,62.6,0.0
162430,99999,19730618,72.9,64.8,,,5.0,3.7,7.0,,78.8,60.8,0.0
162430,99999,19730620,74.9,56.9,,,6.2,6.0,10.9,,84.2,59.0,0.0
162430,99999,19730621,73.4,63.1,,,,3.0,9.9,,77.0,64.4,0.0
162430,99999,19730622,76.1,62.6,,,6.1,,,,80.6,69.8,99.99
162430,99999,19730623,67.7,59.3,,,7.0,5.8,14.0,,71.6,62.6,99.99
162430,99999,19730624,73.8,54.1,,,7.0,6.3,11.8,,75.2,71.6,0.0
162430,99999,19730625,73.0,57.2,,,6.3,6.7,15.0,,80.6,60.8,0.0
162430,99999,19730626,75.5,62.6,,,5.4,3.7,8.0,,80.6,60.8,0.0
162430,99999,19730627,73.8,60.8,,,5.1,3.2,7.0,,84.2,62.6,0.0
162430,99999,19730628,83.2,60.6,,,5.3,4.1,5.8,,87.8,68.0,0.0
162430,99999,19730629,75.2,59.0,,,6.6,4.0,8.0,,82.4,66.2,99.99
162430,99999,19730630,82.8,55.0,,,6.2,3.9,7.0,,87.8,66.2,0.0
162430,99999,19730701,83.8,57.9,,,6.2,5.5,8.0,,86.0,80.6,0.0
162430,99999,19730702,72.9,65.8,,,5.5,1.2,4.9,,80.6,64.4,0.0
162430,99999,19730707,81.5,,,,4.2,9.7,10.9,,86.0,69.8,0.0
162430,99999,19730708,72.1,,,,3.4,1.7,7.0,,84.2,68.0,0.0
162430,99999,19730715,78.2,67.1,,,4.8,1.3,5.8,,84.2,73.4,0.0
162430,99999,19730716,77.4,55.4,,,6.2,,,,87.8,66.2,0.0
162430,99999,19730726,77.0,60.3,,,7.0,5.2,8.0,,80.6,69.8,0.0
162430,99999,19730730,73.7,55.7,,,6.7,3.1,9.9,,82.4,57.2,0.0
162430,99999,19730731,77.0,59.0,,,6.2,1.9,5.8,,82.4,60.8,0.0
162430,99999,19730801,75.7,60.8,,,,4.2,8.9,,82.4,60.8,0.0
162430,99999,19730803,76.6,,,,4.2,1.9,5.8,,82.4,64.4,0.0
162430,99999,19730804,77.7,66.2,,,4.0,2.7,8.0,,84.2,75.2,0.0
162430,99999,19730805,74.3,58.7,,,3.5,0.8,4.9,,82.4,62.6,0.0
162430,99999,19730806,77.8,65.3,,,4.5,1.3,3.9,,86.0,64.4,0.0
162430,99999,19730808,85.1,64.0,,,5.5,,,,89.6,80.6,0.0
162430,99999,19730809,79.8,61.0,,,4.3,1.5,5.8,,89.6,66.2,0.0
162430,99999,19730810,84.5,61.7,,,5.8,3.0,8.0,,89.6,71.6,0.0
162430,99999,19730811,79.5,60.3,,,5.5,2.0,7.0,,89.6,66.2,0.0
162430,99999,19730812,81.8,58.8,,,5.8,1.9,5.8,,89.6,66.2,0.0
162430,99999,19730813,82.4,60.0,,,5.9,1.6,7.0,,89.6,66.2,0.0
162430,99999,19730814,78.4,59.8,,,6.2,2.5,8.0,,91.4,66.2,0.0
162430,99999,19730815,81.1,60.8,,,5.0,4.3,8.0,,86.0,69.8,0.0
162430,99999,19730816,78.1,61.8,,,5.9,2.4,8.0,,86.0,66.2,0.0
162430,99999,19730817,77.9,62.6,,,5.8,1.7,7.0,,87.8,66.2,0.0
162430,99999,19730818,79.2,64.8,,,4.3,2.9,8.9,,86.0,64.4,0.0
162430,99999,19730819,80.4,62.2,,,6.1,2.1,7.0,,87.8,64.4,0.0
162430,99999,19730820,78.8,65.5,,,4.0,2.3,7.0,,87.8,64.4,0.0
162430,99999,19730821,80.6,69.4,,,3.3,2.1,4.9,,87.8,66.2,0.0
162430,99999,19730822,81.8,69.1,,,3.5,1.9,5.8,,91.4,68.0,0.0
162430,99999,19730823,81.4,64.4,,,2.9,2.0,7.0,,87.8,66.2,0.0
162430,99999,19730824,79.0,70.2,,,3.4,3.4,8.0,,84.2,68.0,0.0
162430,99999,19730825,75.4,66.7,,,5.6,4.0,15.0,,80.6,71.6,99.99
162430,99999,19730826,76.3,68.4,,,7.0,2.6,7.0,,82.4,73.4,99.99
162430,99999,19730827,79.2,66.0,,,6.1,5.1,9.9,,82.4,73.4,0.0
162430,99999,19730828,75.4,63.3,,,6.3,4.1,8.9,,82.4,62.6,99.99
162430,99999,19730829,69.8,61.0,,,6.2,3.8,29.9,,78.8,62.6,99.99
162430,99999,19730830,71.6,57.7,,,6.7,1.2,4.9,,80.6,57.2,0.0
162430,99999,19730831,66.5,63.5,,,3.7,1.5,7.0,,71.6,62.6,99.99
162430,99999,19730901,66.2,62.1,,,7.0,0.4,2.9,,71.6,60.8,99.99
162430,99999,19730902,78.0,58.5,,,6.5,2.5,7.0,,82.4,62.6,0.0
162430,99999,19730903,74.8,62.3,,,6.2,2.1,7.0,,82.4,60.8,0.0
162430,99999,19730904,78.8,66.0,,,5.7,1.7,5.8,,87.8,64.4,0.0
162430,99999,19730905,77.0,61.9,,,4.5,1.8,4.9,,87.8,64.4,0.0
162430,99999,19730906,77.5,63.1,,,6.2,0.0,,,86.0,66.2,0.0
162430,99999,19730907,77.2,63.5,,,5.9,0.9,4.9,,87.8,64.4,0.0
162430,99999,19730908,78.8,63.1,,,5.2,1.9,5.8,,86.0,66.2,0.0
162430,99999,19730909,75.5,64.7,,,4.7,0.8,4.9,,84.2,64.4,0.0
162430,99999,19730910,73.8,63.1,,,5.4,3.8,8.0,,82.4,60.8,0.0
162430,99999,19730911,75.4,64.6,,,4.6,2.4,8.9,,84.2,64.4,99.99
162430,99999,19730912,74.5,63.9,,,5.9,2.8,8.0,,82.4,64.4,0.0
162430,99999,19730913,75.9,62.8,,,5.6,1.8,5.8,,84.2,62.6,0.0
162430,99999,19730914,73.7,66.5,,,4.1,2.9,8.0,,78.8,64.4,0.0
162430,99999,19730915,74.9,60.0,,,5.7,1.4,7.0,,82.4,60.8,0.0
162430,99999,19730916,73.8,63.8,,,5.6,1.3,5.8,,82.4,59.0,0.0
162430,99999,19730917,76.1,68.5,,,4.4,6.9,11.8,,80.6,69.8,0.0
162430,99999,19730918,73.2,64.6,,,7.0,3.4,9.9,,77.0,66.2,99.99
162430,99999,19730919,69.1,63.2,,,5.6,2.9,9.9,,73.4,62.6,99.99
162430,99999,19730920,71.8,61.9,,,6.7,1.6,5.8,,77.0,59.0,0.0
162430,99999,19730921,70.7,62.9,,,7.0,3.5,8.9,,77.0,59.0,0.0
162430,99999,19730922,73.4,65.1,,,7.0,3.4,9.9,22.0,77.0,68.0,99.99
162430,99999,19730923,66.2,61.8,,,6.8,0.0,,,73.4,60.8,0.0
162430,99999,19730924,82.3,59.8,,,7.0,13.8,24.9,36.9,86.0,78.8,0.0
162430,99999,19730925,78.0,61.3,,,6.4,9.6,17.9,28.0,82.4,68.0,99.99
162430,99999,19730926,72.0,65.2,,,6.7,9.3,16.9,,73.4,69.8,99.99
162430,99999,19730927,65.4,61.0,,,6.8,3.2,9.9,,71.6,59.0,99.99
162430,99999,19730928,68.5,55.9,,,6.5,0.9,7.0,,75.2,55.4,0.0
162430,99999,19730929,67.6,58.4,,,5.9,3.3,7.0,,75.2,57.2,0.0
162430,99999,19730930,67.0,58.8,,,6.5,4.3,8.0,,73.4,55.4,0.0
162430,99999,19731001,68.2,54.4,,,5.6,3.6,10.9,,78.8,59.0,0.0
162430,99999,19731002,70.9,57.7,,,6.2,4.2,10.9,,80.6,59.0,0.0
162430,99999,19731003,66.5,56.4,,,6.2,0.0,5.8,,78.8,59.0,0.0
162430,99999,19731004,74.4,62.3,,,5.9,0.7,4.9,,82.4,62.6,0.0
162430,99999,19731005,72.3,61.7,,,5.8,2.4,7.0,,82.4,59.0,0.0
162430,99999,19731006,70.0,60.4,,,4.5,2.1,7.0,,78.8,60.8,0.0
162430,99999,19731007,68.2,63.1,,,4.8,1.3,8.0,,84.2,62.6,99.99
162430,99999,19731008,63.2,57.5,,,5.3,4.0,9.9,,68.0,59.0,99.99
162430,99999,19731009,63.6,50.8,,,6.7,2.7,8.9,,71.6,48.2,0.0
162430,99999,19731010,66.6,57.4,,,6.7,1.9,5.8,,73.4,51.8,0.0
162430,99999,19731011,62.6,56.8,,,5.3,0.0,4.9,,69.8,51.8,0.0
162430,99999,19731012,65.6,56.0,,,4.9,2.0,12.8,,71.6,53.6,0.0
162430,99999,19731013,65.5,58.1,,,5.9,1.4,4.9,,69.8,57.2,0.0
162430,99999,19731014,63.7,59.0,,,5.0,5.9,14.0,,68.0,59.0,99.99
162430,99999,19731015,66.0,59.6,,,6.8,2.3,11.8,,73.4,59.0,99.99
162430,99999,19731016,69.6,65.1,,,7.0,4.2,9.9,,73.4,66.2,0.0
162430,99999,19731017,71.3,64.7,,,6.7,1.8,5.8,,78.8,66.2,0.0
162430,99999,19731018,71.2,64.0,,,6.9,2.9,7.0,,75.2,64.4,0.0
162430,99999,19731019,66.5,60.5,,,6.6,0.5,2.9,,75.2,55.4,0.0
162430,99999,19731020,63.9,59.0,,,6.5,2.7,8.9,,73.4,55.4,0.0
162430,99999,19731021,69.3,64.2,,,5.7,5.5,11.8,,71.6,66.2,0.0
162430,99999,19731022,63.5,55.7,,,6.7,4.1,10.9,,68.0,60.8,0.0
162430,99999,19731023,54.9,42.8,,,6.4,2.4,8.9,,66.2,44.6,0.0
162430,99999,19731026,57.6,,,,6.8,0.0,2.9,,64.4,46.4,0.0
162430,99999,19731029,61.3,51.0,,,5.2,3.1,7.0,,66.2,55.4,0.0
162430,99999,19731030,60.6,48.9,,,3.6,0.0,,,68.0,46.4,0.0
162430,99999,19731031,59.7,45.5,,,4.9,0.7,4.9,,69.8,41.0,0.0
162430,99999,19731101,55.0,46.8,,,6.0,2.0,7.0,,66.2,44.6,0.0
162430,99999,19731102,55.8,48.2,,,4.3,1.1,5.8,,62.6,46.4,0.0
162430,99999,19731103,54.7,49.6,,,3.9,0.0,,,60.8,42.8,0.0
162430,99999,19731104,55.6,46.7,,,5.7,1.9,8.9,,66.2,44.6,0.0
162430,99999,19731105,63.4,55.7,,,4.9,8.2,12.8,,66.2,60.8,0.0
162430,99999,19731106,65.6,58.8,,,6.7,12.8,15.9,,66.2,64.4,0.0
162430,99999,19731107,60.1,50.0,,,7.0,3.2,9.9,,62.6,55.4,99.99
162430,99999,19731108,55.4,48.7,,,6.6,1.4,5.8,,62.6,50.0,99.99
162430,99999,19731109,56.9,36.4,,,6.4,4.4,8.0,,62.6,44.6,0.0
162430,99999,19731110,54.1,39.2,,,6.2,0.9,7.0,,64.4,37.4,0.0
162430,99999,19731111,55.6,44.1,,,6.2,0.0,3.9,,64.4,41.0,0.0
162430,99999,19731113,49.5,45.0,,,6.6,0.0,2.9,,60.8,39.2,0.0
162430,99999,19731114,56.3,49.5,,,7.0,0.9,7.0,,62.6,53.6,0.0
162430,99999,19731115,56.1,50.0,,,6.1,0.9,4.9,,66.2,44.6,0.0
162430,99999,19731116,59.2,53.6,,,6.9,1.5,4.9,,64.4,51.8,0.0
162430,99999,19731117,60.0,53.6,,,6.5,0.9,4.9,,66.2,51.8,0.0
162430,99999,19731118,60.4,52.0,,,6.8,1.3,3.9,,66.2,51.8,0.0
162430,99999,19731119,60.5,49.7,,,6.6,0.8,4.9,,66.2,51.8,0.0
